InteractionID,CustomerID,AgentID,Date,Month,Category,Channel,FirstResponseMinutes,ResolutionHours,FCR,Escalated,SurveySent,CSATScore,NPSSent,NPSScore
INT500725,C10622,A104,2024-02-27,2024-02,Shipping & Delivery,Email,3.6,3.91,True,False,True,4.5,False,
INT500726,C10721,A109,2024-02-06,2024-02,Shipping & Delivery,Phone,4.8,1.97,True,False,False,,False,
INT500727,C11465,A102,2024-02-04,2024-02,Shipping & Delivery,Chat,9.3,9.57,True,False,False,,False,
INT500728,C10763,A108,2024-02-18,2024-02,Shipping & Delivery,Phone,5.1,2.93,True,True,False,,False,
INT500729,C11919,A110,2024-02-07,2024-02,Shipping & Delivery,Phone,9.4,12.47,True,False,True,4.5,False,
INT500730,C10391,A115,2024-02-14,2024-02,Shipping & Delivery,Chat,4.3,17.35,False,False,True,3.5,False,
INT500731,C10720,A119,2024-02-04,2024-02,Shipping & Delivery,Phone,1.0,4.92,False,False,True,4.0,False,
INT500732,C10532,A120,2024-02-01,2024-02,Shipping & Delivery,Phone,16.0,14.08,True,False,True,4.5,False,
INT500733,C11722,A104,2024-02-01,2024-02,Shipping & Delivery,Email,29.2,3.55,True,False,True,4.5,False,
INT500734,C11012,A107,2024-02-08,2024-02,Shipping & Delivery,Phone,4.5,8.32,True,False,False,,False,
INT500735,C10227,A121,2024-02-09,2024-02,Shipping & Delivery,Email,2.3,7.58,False,True,False,,False,
INT500736,C12092,A120,2024-02-02,2024-02,Shipping & Delivery,Email,37.4,3.61,False,False,False,,False,
INT500737,C10163,A117,2024-02-14,2024-02,Shipping & Delivery,Email,30.4,4.94,False,False,True,4.5,False,
INT500738,C10907,A107,2024-02-16,2024-02,Shipping & Delivery,Email,13.0,3.46,True,False,True,4.5,False,
INT500739,C11201,A113,2024-02-26,2024-02,Shipping & Delivery,Email,15.0,15.42,True,False,False,,False,
INT500740,C12140,A114,2024-02-06,2024-02,Shipping & Delivery,Email,32.7,2.93,False,True,False,,False,
INT500741,C10391,A121,2024-02-20,2024-02,Shipping & Delivery,Social,7.7,4.31,True,False,True,4.5,False,
INT500742,C11534,A120,2024-02-23,2024-02,Shipping & Delivery,Social,9.0,6.26,False,False,True,4.0,False,
INT500743,C10056,A114,2024-02-25,2024-02,Shipping & Delivery,Email,24.8,14.43,True,False,True,4.5,False,
INT500744,C11913,A118,2024-02-06,2024-02,Shipping & Delivery,Phone,7.5,2.46,False,False,False,,False,
INT500745,C11166,A112,2024-02-23,2024-02,Shipping & Delivery,Email,66.8,11.52,True,False,False,,False,
INT500746,C11657,A109,2024-02-22,2024-02,Shipping & Delivery,Social,7.3,7.79,True,False,True,4.0,False,
INT500747,C12161,A102,2024-02-01,2024-02,Shipping & Delivery,Phone,34.4,8.66,True,False,True,4.0,False,
INT500748,C11611,A114,2024-02-15,2024-02,Shipping & Delivery,Social,7.4,5.48,True,False,True,5.0,True,5.0
INT500749,C11987,A117,2024-02-24,2024-02,Shipping & Delivery,Chat,5.7,6.97,True,False,False,,False,
INT500750,C11612,A117,2024-02-23,2024-02,Shipping & Delivery,Chat,3.5,2.97,True,False,True,4.0,False,
INT500751,C11914,A112,2024-02-20,2024-02,Shipping & Delivery,Phone,7.6,3.66,True,True,True,4.5,True,9.0
INT500752,C10718,A103,2024-02-10,2024-02,Shipping & Delivery,Email,10.8,6.2,False,False,False,,True,5.0
INT500753,C10614,A104,2024-02-25,2024-02,Shipping & Delivery,Email,30.3,8.72,False,False,False,,False,
INT500754,C10061,A102,2024-02-02,2024-02,Shipping & Delivery,Chat,2.9,1.48,False,False,True,5.0,False,
INT500755,C10399,A120,2024-02-10,2024-02,Shipping & Delivery,Chat,4.9,3.59,True,False,True,4.0,False,
INT500756,C10613,A117,2024-02-07,2024-02,Shipping & Delivery,Phone,22.8,8.11,False,True,True,3.5,False,
INT500757,C10513,A119,2024-02-24,2024-02,Shipping & Delivery,Phone,18.2,1.98,True,False,True,4.0,False,
INT500758,C11757,A120,2024-02-15,2024-02,Shipping & Delivery,Social,17.7,9.56,False,True,True,4.0,True,5.0
INT500759,C11718,A105,2024-02-05,2024-02,Shipping & Delivery,Email,33.9,2.51,True,True,False,,False,
INT500760,C10932,A116,2024-02-26,2024-02,Shipping & Delivery,Phone,16.1,15.04,True,False,True,5.0,False,
INT500761,C10710,A103,2024-02-26,2024-02,Shipping & Delivery,Phone,5.3,2.95,True,False,False,,False,
INT500762,C10324,A119,2024-02-10,2024-02,Shipping & Delivery,Email,15.6,16.69,False,False,True,4.0,False,
INT500763,C11122,A114,2024-02-28,2024-02,Shipping & Delivery,Phone,5.2,0.94,True,False,False,,False,
INT500764,C11210,A122,2024-02-08,2024-02,Shipping & Delivery,Phone,24.6,9.98,True,False,True,4.5,False,
INT500765,C11728,A111,2024-02-22,2024-02,Shipping & Delivery,Chat,5.0,4.31,True,False,True,4.0,False,
INT500766,C10466,A118,2024-02-23,2024-02,Shipping & Delivery,Email,45.8,0.91,True,False,True,4.5,False,
INT500767,C10672,A119,2024-02-28,2024-02,Shipping & Delivery,Phone,8.3,11.36,True,False,True,4.5,False,
INT500768,C11425,A101,2024-02-06,2024-02,Shipping & Delivery,Chat,1.3,12.04,True,False,True,3.5,False,
INT500769,C11142,A109,2024-02-03,2024-02,Shipping & Delivery,Email,36.9,6.39,True,False,False,,True,7.0
INT500770,C11757,A118,2024-02-07,2024-02,Shipping & Delivery,Chat,1.4,3.34,False,False,False,,False,
INT500771,C10028,A116,2024-02-05,2024-02,Shipping & Delivery,Email,15.6,7.99,True,False,False,,False,
INT500772,C10482,A107,2024-02-06,2024-02,Shipping & Delivery,Phone,7.5,10.77,True,False,True,4.5,False,
INT500773,C11996,A102,2024-02-26,2024-02,Shipping & Delivery,Chat,3.1,6.28,False,False,False,,False,
INT500774,C10200,A111,2024-02-17,2024-02,Shipping & Delivery,Phone,8.4,2.27,True,False,False,,False,
INT500775,C11997,A138,2024-02-15,2024-02,Returns & Refunds,Chat,3.9,5.05,True,False,False,,False,
INT500776,C12056,A136,2024-02-07,2024-02,Returns & Refunds,Phone,4.6,3.13,True,False,True,5.0,False,
INT500777,C11979,A141,2024-02-20,2024-02,Returns & Refunds,Chat,9.0,4.36,True,False,False,,False,
INT500778,C11650,A137,2024-02-19,2024-02,Returns & Refunds,Phone,18.3,1.79,False,False,True,4.0,False,
INT500779,C11467,A141,2024-02-07,2024-02,Returns & Refunds,Social,21.4,9.51,True,False,True,4.0,False,
INT500780,C11955,A139,2024-02-16,2024-02,Returns & Refunds,Email,18.5,12.13,True,False,False,,True,10.0
INT500781,C11736,A138,2024-02-12,2024-02,Returns & Refunds,Social,9.7,3.93,False,False,True,4.0,False,
INT500782,C11051,A141,2024-02-16,2024-02,Returns & Refunds,Chat,4.9,5.01,True,False,False,,False,
INT500783,C12169,A136,2024-02-20,2024-02,Returns & Refunds,Chat,1.3,4.89,True,False,False,,True,5.0
INT500784,C10204,A139,2024-02-05,2024-02,Returns & Refunds,Chat,8.3,1.57,True,True,True,4.0,False,
INT500785,C10923,A141,2024-02-16,2024-02,Returns & Refunds,Social,7.9,10.81,True,False,True,3.5,False,
INT500786,C10253,A139,2024-02-14,2024-02,Returns & Refunds,Email,1.0,6.48,True,False,False,,False,
INT500787,C12174,A136,2024-02-10,2024-02,Returns & Refunds,Phone,11.1,8.16,True,False,True,4.5,False,
INT500788,C11152,A133,2024-02-18,2024-02,Returns & Refunds,Chat,5.1,5.0,False,False,False,,False,
INT500789,C11639,A135,2024-02-13,2024-02,Returns & Refunds,Phone,10.9,7.39,False,False,True,4.5,False,
INT500790,C12084,A138,2024-02-10,2024-02,Returns & Refunds,Phone,11.3,4.85,False,False,False,,False,
INT500791,C10499,A137,2024-02-16,2024-02,Returns & Refunds,Chat,2.6,6.04,False,False,True,4.0,False,
INT500792,C10996,A135,2024-02-23,2024-02,Returns & Refunds,Phone,9.1,12.08,False,False,True,4.5,False,
INT500793,C10725,A138,2024-02-07,2024-02,Returns & Refunds,Phone,9.3,2.66,True,False,False,,False,
INT500794,C10826,A138,2024-02-17,2024-02,Returns & Refunds,Phone,41.3,4.76,True,False,True,4.0,False,
INT500795,C10532,A138,2024-02-16,2024-02,Returns & Refunds,Email,39.1,11.72,True,False,True,5.0,False,
INT500796,C10662,A134,2024-02-13,2024-02,Returns & Refunds,Social,21.3,16.75,False,False,False,,False,
INT500797,C10060,A138,2024-02-16,2024-02,Returns & Refunds,Chat,1.3,12.57,False,False,True,5.0,False,
INT500798,C10983,A135,2024-02-19,2024-02,Returns & Refunds,Email,17.0,4.26,True,False,False,,False,
INT500799,C10559,A133,2024-02-02,2024-02,Returns & Refunds,Chat,10.2,9.38,True,False,True,5.0,False,
INT500800,C11465,A138,2024-02-19,2024-02,Returns & Refunds,Phone,14.3,2.45,True,False,False,,False,
INT500801,C10724,A137,2024-02-14,2024-02,Returns & Refunds,Phone,4.0,11.6,True,False,False,,False,
INT500802,C11595,A139,2024-02-25,2024-02,Returns & Refunds,Email,15.6,13.52,True,False,False,,False,
INT500803,C10532,A139,2024-02-23,2024-02,Returns & Refunds,Phone,3.8,11.4,True,False,False,,False,
INT500804,C10507,A139,2024-02-12,2024-02,Returns & Refunds,Email,10.2,7.55,False,False,True,3.5,False,
INT500805,C10533,A141,2024-02-13,2024-02,Returns & Refunds,Phone,9.2,12.01,True,True,False,,False,
INT500806,C10602,A141,2024-02-08,2024-02,Returns & Refunds,Chat,4.0,7.8,True,False,False,,False,
INT500807,C11334,A137,2024-02-27,2024-02,Returns & Refunds,Chat,11.9,10.41,False,True,False,,False,
INT500808,C10365,A133,2024-02-22,2024-02,Returns & Refunds,Email,16.4,7.84,True,False,True,4.5,False,
INT500809,C10896,A140,2024-02-21,2024-02,Returns & Refunds,Email,15.7,11.95,True,False,False,,False,
INT500810,C11592,A133,2024-02-15,2024-02,Returns & Refunds,Phone,21.1,18.51,True,False,False,,False,
INT500811,C10092,A134,2024-02-08,2024-02,Returns & Refunds,Phone,5.5,10.2,True,False,True,4.0,True,8.0
INT500812,C10159,A137,2024-02-22,2024-02,Returns & Refunds,Chat,1.5,6.48,True,False,True,4.5,False,
INT500813,C11659,A134,2024-02-04,2024-02,Returns & Refunds,Phone,4.2,3.0,False,False,False,,False,
INT500814,C12176,A138,2024-02-23,2024-02,Returns & Refunds,Phone,6.5,8.58,True,False,False,,False,
INT500815,C11830,A136,2024-02-23,2024-02,Returns & Refunds,Chat,7.0,12.96,False,False,False,,True,7.0
INT500816,C10222,A139,2024-02-03,2024-02,Returns & Refunds,Social,29.3,1.78,False,False,True,4.5,False,
INT500817,C10198,A140,2024-02-29,2024-02,Returns & Refunds,Social,19.0,4.2,True,False,False,,False,
INT500818,C11783,A138,2024-02-14,2024-02,Returns & Refunds,Phone,11.9,12.51,True,False,True,4.5,False,
INT500819,C11550,A139,2024-02-17,2024-02,Returns & Refunds,Email,25.2,9.12,True,False,True,3.5,False,
INT500820,C10676,A134,2024-02-13,2024-02,Returns & Refunds,Email,7.3,7.87,True,False,False,,False,
INT500821,C10546,A138,2024-02-14,2024-02,Returns & Refunds,Phone,39.7,4.55,False,False,False,,False,
INT500822,C10866,A137,2024-02-24,2024-02,Returns & Refunds,Email,6.8,8.31,True,False,True,4.0,False,
INT500823,C11718,A141,2024-02-21,2024-02,Returns & Refunds,Phone,16.9,6.33,False,False,False,,False,
INT500824,C10756,A138,2024-02-12,2024-02,Returns & Refunds,Email,12.1,12.13,True,False,True,2.0,False,
INT500825,C10415,A135,2024-02-24,2024-02,Returns & Refunds,Phone,6.0,5.44,False,True,True,4.0,False,
INT500826,C10262,A140,2024-02-13,2024-02,Returns & Refunds,Social,8.6,4.39,True,False,True,5.0,False,
INT500827,C10752,A141,2024-02-06,2024-02,Returns & Refunds,Phone,15.6,5.91,True,False,False,,False,
INT500828,C12092,A140,2024-02-04,2024-02,Returns & Refunds,Chat,9.1,9.51,False,False,True,3.0,False,
INT500829,C10749,A138,2024-02-14,2024-02,Returns & Refunds,Email,17.6,5.56,True,False,False,,False,
INT500830,C11592,A135,2024-02-10,2024-02,Returns & Refunds,Chat,2.8,4.78,False,False,False,,True,7.0
INT500831,C10532,A139,2024-02-06,2024-02,Returns & Refunds,Chat,12.2,3.85,True,False,True,4.5,False,
INT500832,C11075,A137,2024-02-05,2024-02,Returns & Refunds,Phone,14.0,7.28,True,False,True,5.0,False,
INT500833,C12087,A134,2024-02-17,2024-02,Returns & Refunds,Chat,8.2,8.59,True,True,False,,False,
INT500834,C11823,A141,2024-02-27,2024-02,Returns & Refunds,Chat,1.8,4.48,True,False,True,4.5,False,
INT500835,C11043,A134,2024-02-02,2024-02,Returns & Refunds,Phone,31.4,3.38,False,False,False,,False,
INT500836,C10848,A141,2024-02-25,2024-02,Returns & Refunds,Phone,2.4,4.99,True,False,True,4.0,False,
INT500837,C10044,A141,2024-02-29,2024-02,Returns & Refunds,Phone,7.5,3.99,False,False,False,,False,
INT500838,C10826,A137,2024-02-21,2024-02,Returns & Refunds,Chat,5.9,6.61,False,True,True,3.5,False,
INT500839,C11640,A141,2024-02-28,2024-02,Returns & Refunds,Email,10.8,3.12,True,False,True,3.5,False,
INT500840,C11054,A141,2024-02-10,2024-02,Returns & Refunds,Phone,13.9,18.16,True,False,False,,True,7.0
INT500841,C10404,A135,2024-02-09,2024-02,Returns & Refunds,Chat,2.4,6.88,False,False,False,,False,
INT500842,C11331,A136,2024-02-19,2024-02,Returns & Refunds,Phone,13.9,5.44,True,False,True,5.0,True,7.0
INT500843,C11652,A135,2024-02-22,2024-02,Returns & Refunds,Chat,6.4,14.84,True,False,False,,False,
INT500844,C11755,A134,2024-02-02,2024-02,Returns & Refunds,Phone,12.9,11.21,True,False,True,5.0,False,
INT500845,C12054,A134,2024-02-01,2024-02,Returns & Refunds,Email,13.7,3.81,False,False,True,4.0,False,
INT500846,C11551,A133,2024-02-02,2024-02,Returns & Refunds,Chat,13.1,7.26,True,False,True,3.5,False,
INT500847,C12136,A141,2024-02-26,2024-02,Returns & Refunds,Phone,9.0,12.19,True,False,False,,False,
INT500848,C11616,A135,2024-02-17,2024-02,Returns & Refunds,Chat,9.6,4.08,False,False,False,,False,
INT500849,C10391,A140,2024-02-16,2024-02,Returns & Refunds,Phone,25.6,4.89,False,False,False,,False,
INT500850,C12021,A138,2024-02-20,2024-02,Returns & Refunds,Email,11.5,5.56,True,False,True,4.5,False,
INT500851,C11051,A134,2024-02-22,2024-02,Returns & Refunds,Phone,14.3,11.61,False,True,True,3.5,False,
INT500852,C11465,A140,2024-02-11,2024-02,Returns & Refunds,Phone,12.1,9.69,False,False,True,2.5,False,
INT500853,C11728,A140,2024-02-12,2024-02,Returns & Refunds,Phone,28.0,9.15,False,False,False,,False,
INT500854,C11595,A137,2024-02-20,2024-02,Returns & Refunds,Chat,1.1,3.2,False,False,True,4.5,False,
INT500855,C10499,A136,2024-02-28,2024-02,Returns & Refunds,Social,20.0,4.51,True,False,True,4.5,False,
INT500856,C10140,A141,2024-02-01,2024-02,Returns & Refunds,Email,2.1,6.89,False,False,True,3.5,False,
INT500857,C11662,A136,2024-02-13,2024-02,Returns & Refunds,Email,55.1,5.96,True,False,False,,False,
INT500858,C12174,A137,2024-02-05,2024-02,Returns & Refunds,Email,18.6,10.39,True,True,False,,False,
INT500859,C11907,A133,2024-02-28,2024-02,Returns & Refunds,Chat,3.7,8.34,False,False,False,,False,
INT500860,C10848,A137,2024-02-23,2024-02,Returns & Refunds,Phone,27.4,3.67,True,False,True,4.0,False,
INT500861,C12028,A139,2024-02-12,2024-02,Returns & Refunds,Email,9.5,5.22,True,False,False,,False,
INT500862,C10725,A136,2024-02-22,2024-02,Returns & Refunds,Chat,2.4,15.7,True,False,False,,False,
INT500863,C11210,A140,2024-02-14,2024-02,Returns & Refunds,Chat,9.5,3.71,True,False,True,4.0,False,
INT500864,C11055,A141,2024-02-21,2024-02,Returns & Refunds,Phone,28.1,1.27,False,False,True,5.0,True,7.0
INT500865,C10918,A139,2024-02-21,2024-02,Returns & Refunds,Phone,23.6,5.29,True,False,True,4.5,False,
INT500866,C11689,A135,2024-02-26,2024-02,Returns & Refunds,Email,19.8,12.2,False,False,True,4.0,False,
INT500867,C10552,A113,2024-02-15,2024-02,Product Quality,Phone,31.2,4.7,False,False,True,4.0,False,
INT500868,C10751,A101,2024-02-13,2024-02,Product Quality,Chat,4.7,7.03,True,False,False,,False,
INT500869,C11728,A114,2024-02-03,2024-02,Product Quality,Chat,3.4,9.31,False,False,True,4.5,False,
INT500870,C11642,A114,2024-02-16,2024-02,Product Quality,Chat,1.5,3.53,False,False,False,,False,
INT500871,C12037,A118,2024-02-29,2024-02,Product Quality,Email,15.5,16.73,False,True,True,2.5,False,
INT500872,C11069,A112,2024-02-10,2024-02,Product Quality,Email,32.1,16.46,True,False,False,,False,
INT500873,C10474,A103,2024-02-05,2024-02,Product Quality,Phone,22.6,2.39,True,False,True,3.5,True,8.0
INT500874,C11912,A104,2024-02-19,2024-02,Product Quality,Chat,4.5,5.72,True,False,False,,False,
INT500875,C11860,A119,2024-02-17,2024-02,Product Quality,Email,5.7,6.31,True,False,False,,True,10.0
INT500876,C11719,A120,2024-02-26,2024-02,Product Quality,Phone,11.6,3.33,False,False,False,,False,
INT500877,C11054,A102,2024-02-22,2024-02,Product Quality,Phone,3.4,14.77,False,False,True,4.0,True,8.0
INT500878,C11304,A112,2024-02-15,2024-02,Product Quality,Social,6.3,10.87,True,True,True,3.5,False,
INT500879,C10332,A107,2024-02-04,2024-02,Product Quality,Email,4.2,4.78,False,False,False,,False,
INT500880,C12079,A114,2024-02-08,2024-02,Product Quality,Email,7.1,15.61,False,False,True,3.0,False,
INT500881,C11917,A116,2024-02-25,2024-02,Product Quality,Phone,9.5,10.16,True,False,False,,False,
INT500882,C11150,A121,2024-02-04,2024-02,Product Quality,Email,9.8,7.05,True,False,True,3.5,False,
INT500883,C11307,A112,2024-02-01,2024-02,Product Quality,Social,20.2,12.91,True,False,False,,False,
INT500884,C11908,A113,2024-02-11,2024-02,Product Quality,Social,13.9,9.05,True,False,True,4.5,False,
INT500885,C11094,A114,2024-02-09,2024-02,Product Quality,Chat,16.4,7.3,True,True,True,4.5,False,
INT500886,C10743,A117,2024-02-22,2024-02,Product Quality,Email,16.7,5.86,True,False,True,4.5,True,10.0
INT500887,C11173,A102,2024-02-22,2024-02,Product Quality,Social,29.7,11.97,False,False,True,4.5,False,
INT500888,C12154,A121,2024-02-18,2024-02,Product Quality,Email,72.4,19.89,True,False,False,,False,
INT500889,C11249,A109,2024-02-03,2024-02,Product Quality,Email,12.7,3.6,False,False,False,,False,
INT500890,C11089,A115,2024-02-28,2024-02,Product Quality,Email,38.6,10.49,True,False,False,,False,
INT500891,C11375,A110,2024-02-25,2024-02,Product Quality,Social,4.4,6.99,True,False,True,4.5,False,
INT500892,C10721,A104,2024-02-21,2024-02,Product Quality,Chat,4.9,4.74,True,False,False,,False,
INT500893,C12120,A121,2024-02-23,2024-02,Product Quality,Chat,0.5,2.69,False,True,False,,False,
INT500894,C11350,A120,2024-02-13,2024-02,Product Quality,Email,23.1,13.66,False,False,False,,False,
INT500895,C11853,A101,2024-02-18,2024-02,Product Quality,Email,25.2,17.43,False,True,True,3.5,False,
INT500896,C11866,A122,2024-02-08,2024-02,Product Quality,Chat,7.4,8.13,False,False,True,3.5,False,
INT500897,C10719,A109,2024-02-10,2024-02,Product Quality,Phone,31.1,9.39,True,False,True,4.0,False,
INT500898,C10820,A117,2024-02-11,2024-02,Product Quality,Phone,23.8,18.56,True,False,False,,False,
INT500899,C10042,A101,2024-02-07,2024-02,Product Quality,Chat,7.3,7.49,False,False,False,,False,
INT500900,C10804,A115,2024-02-19,2024-02,Product Quality,Social,17.3,1.85,True,False,True,4.5,False,
INT500901,C10281,A120,2024-02-11,2024-02,Product Quality,Phone,4.1,6.46,True,True,True,4.0,False,
INT500902,C11710,A113,2024-02-01,2024-02,Product Quality,Chat,5.7,10.73,True,False,True,4.5,False,
INT500903,C10155,A121,2024-02-18,2024-02,Product Quality,Phone,23.3,1.17,True,False,False,,False,
INT500904,C10522,A116,2024-02-14,2024-02,Product Quality,Email,15.1,16.31,True,False,False,,False,
INT500905,C11244,A118,2024-02-26,2024-02,Product Quality,Email,21.7,5.77,True,False,True,4.0,False,
INT500906,C12176,A122,2024-02-05,2024-02,Product Quality,Social,11.0,18.16,True,False,True,3.5,False,
INT500907,C11470,A122,2024-02-19,2024-02,Product Quality,Email,11.0,5.24,True,False,False,,False,
INT500908,C10158,A116,2024-02-01,2024-02,Product Quality,Phone,4.3,9.31,True,False,True,5.0,False,
INT500909,C10236,A120,2024-02-11,2024-02,Product Quality,Email,46.3,9.18,True,False,False,,False,
INT500910,C12157,A115,2024-02-10,2024-02,Product Quality,Email,3.8,6.74,True,False,True,4.5,False,
INT500911,C10758,A114,2024-02-22,2024-02,Product Quality,Phone,23.2,6.65,True,True,False,,False,
INT500912,C10454,A109,2024-02-10,2024-02,Product Quality,Phone,12.3,1.28,True,False,False,,True,10.0
INT500913,C11947,A105,2024-02-28,2024-02,Product Quality,Email,45.4,17.87,False,False,True,4.5,True,2.0
INT500914,C12180,A122,2024-02-02,2024-02,Product Quality,Email,36.2,22.19,False,False,True,4.5,False,
INT500915,C11960,A122,2024-02-17,2024-02,Product Quality,Phone,19.9,3.52,False,True,True,3.5,False,
INT500916,C10767,A113,2024-02-28,2024-02,Product Quality,Phone,14.2,3.97,True,False,False,,False,
INT500917,C10182,A105,2024-02-21,2024-02,Product Quality,Chat,7.8,4.56,False,False,True,3.5,True,6.0
INT500918,C11520,A116,2024-02-10,2024-02,Product Quality,Phone,19.9,11.48,True,False,True,4.5,False,
INT500919,C12054,A122,2024-02-02,2024-02,Product Quality,Social,6.9,3.74,True,False,True,5.0,False,
INT500920,C12067,A103,2024-02-27,2024-02,Product Quality,Phone,21.2,29.59,True,False,False,,False,
